4550.000000, 3.402
4620.000000, 3.195
4680.000000, 3.022
4750.000000, 2.827
4820.000000, 2.638
4870.000000, 2.508
4940.000000, 2.332
5000.000000, 2.188
5080.000000, 2.006
5150.000000, 1.855
5220.000000, 1.712
5300.000000, 1.555
5380.000000, 1.407
5450.000000, 1.283
5520.000000, 1.166
5600.000000, 1.040
5700.000000, 0.891
5800.000000, 0.754
5900.000000, 0.629
6000.000000, 0.514
6080.000000, 0.431
6150.000000, 0.365
6220.000000, 0.308
6300.000000, 0.256
6400.000000, 0.211
6500.000000, 0.183
6600.000000, 0.166
6700.000000, 0.154
6800.000000, 0.145
6900.000000, 0.138
7000.000000, 0.131
7100.000000, 0.123
7200.000000, 0.115
7300.000000, 0.103
7400.000000, 0.088
7500.000000, 0.069
7620.000000, 0.040
7750.000000, -0.004
7880.000000, -0.067
8000.000000, -0.151
8120.000000, -0.267
8250.000000, -0.423
8380.000000, -0.598
8500.000000, -0.772
8620.000000, -0.955
8750.000000, -1.161
8850.000000, -1.325
9000.000000, -1.579
9120.000000, -1.787
9250.000000, -2.018
9380.000000, -2.252
9500.000000, -2.471
9620.000000, -2.691
9750.000000, -2.930
9880.000000, -3.168
10000.000000, -3.383
10150.000000, -3.645
10300.000000, -3.899
10440.000000, -4.132
10600.000000, -4.394
10750.000000, -4.636
10900.000000, -4.874
11060.000000, -5.123
11200.000000, -5.336
11380.000000, -5.603
11500.000000, -5.777
11720.000000, -6.085
11800.000000, -6.194
12060.000000, -6.536
12200.000000, -6.712
12410.000000, -6.963
12500.000000, -7.067
12650.000000, -7.232
12800.000000, -7.390
13150.000000, -7.732
13200.000000, -7.778
13400.000000, -7.956
13600.000000, -8.124
13800.000000, -8.282
14000.000000, -8.431
14300.000000, -8.638
14500.000000, -8.766
14750.000000, -8.915
15000.000000, -9.053
15250.000000, -9.181
15500.000000, -9.298
15750.000000, -9.397
16000.000000, -9.467
16250.000000, -9.499
16500.000000, -9.500
16750.000000, -9.480
17000.000000, -9.449
17250.000000, -9.409
17500.000000, -9.364
17750.000000, -9.315
18000.000000, -9.264
18250.000000, -9.211
18500.000000, -9.159
18750.000000, -9.108
19000.000000, -9.061
19250.000000, -9.017
19500.000000, -8.977
19750.000000, -8.945
20000.000000, -8.936
