* Measurement data measured by REW V5.30.9
* Source: B to A at 200 Hz Filtered
* Format: 
* Dated: Mar 12, 2024 9:59:19 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic B to A at 200 Hz A = Antdroid IE v1.3 B = Harman2019_IE B was scaled by 0.1 dB  PK       Fc   20.00 Hz  Gain   3.00 dB  Q  0.600 PK       Fc    1500 Hz  Gain  -0.50 dB  Q  1.000 PK       Fc    3709 Hz  Gain  -1.00 dB  Q  0.700
* Measurement: Bassdroid
* Smoothing: None
* Frequency Step: 0.24999999 Hz
* Start Frequency: 20.187378 Hz
*
* Freq(Hz) SPL(dB)
380.437356 73.844
380.687356 73.844
380.937356 73.844
381.187356 73.844
381.437356 73.844
381.687356 73.844
381.937356 73.844
382.187356 73.844
382.437356 73.844
382.687356 73.843
382.937356 73.843
383.187356 73.843
383.437356 73.843
383.687356 73.843
383.937356 73.843
384.187356 73.843
384.437356 73.843
384.687356 73.843
384.937356 73.842
385.187356 73.842
385.437356 73.842
385.687356 73.842
385.937356 73.842
386.187356 73.842
386.437356 73.842
386.687356 73.842
386.937356 73.842
387.187356 73.842
387.437356 73.842
387.687356 73.842
387.937356 73.841
388.187356 73.841
388.437356 73.841
388.687356 73.841
388.937356 73.841
389.187356 73.841
389.437356 73.841
389.687356 73.841
389.937356 73.841
390.187356 73.841
390.437356 73.841
390.687356 73.841
390.937356 73.841
391.187356 73.841
391.437356 73.841
391.687356 73.841
391.937356 73.840
392.187356 73.840
392.437356 73.840
392.687356 73.840
392.937356 73.840
393.187356 73.840
393.437356 73.840
393.687356 73.840
393.937356 73.840
394.187356 73.840
394.437356 73.840
394.687356 73.840
394.937356 73.840
395.187356 73.840
395.437356 73.840
395.687356 73.840
395.937356 73.840
396.187356 73.840
396.437356 73.840
396.687355 73.840
396.937355 73.840
397.187355 73.840
397.437355 73.840
397.687355 73.840
397.937355 73.840
398.187355 73.840
398.437355 73.840
398.687355 73.840
398.937355 73.840
399.187355 73.840
399.437355 73.840
399.687355 73.840
399.937355 73.840
400.187355 73.840
400.437355 73.840
400.687355 73.840
400.937355 73.840
401.187355 73.840
401.437355 73.840
401.687355 73.840
401.937355 73.840
402.187355 73.840
402.437355 73.840
402.687355 73.840
402.937355 73.840
403.187355 73.840
403.437355 73.840
403.687355 73.840
403.937355 73.840
404.187355 73.840
404.437355 73.840
404.687355 73.840
404.937355 73.841
405.187355 73.841
405.437355 73.841
405.687355 73.841
405.937355 73.841
406.187355 73.841
406.437355 73.841
406.687355 73.841
406.937355 73.841
407.187355 73.841
407.437355 73.841
407.687355 73.841
407.937355 73.841
408.187355 73.841
408.437355 73.842
408.687355 73.842
408.937355 73.842
409.187355 73.842
409.437355 73.842
409.687355 73.842
409.937355 73.842
410.187355 73.842
410.437355 73.842
410.687355 73.842
410.937355 73.842
411.187355 73.843
411.437355 73.843
411.687355 73.843
411.937355 73.843
412.187355 73.843
412.437355 73.843
412.687355 73.843
412.937355 73.843
413.187355 73.843
413.437354 73.844
413.687354 73.844
413.937354 73.844
414.187354 73.844
414.437354 73.844
414.687354 73.844
414.937354 73.844
415.187354 73.845
415.437354 73.845
415.687354 73.845
415.937354 73.845
416.187354 73.845
416.437354 73.845
416.687354 73.845
416.937354 73.846
417.187354 73.846
417.437354 73.846
417.687354 73.846
417.937354 73.846
418.187354 73.846
418.437354 73.847
418.687354 73.847
418.937354 73.847
419.187354 73.847
419.437354 73.847
419.687354 73.847
419.937354 73.848
420.187354 73.848
420.437354 73.848
420.687354 73.848
420.937354 73.848
421.187354 73.849
421.437354 73.849
421.687354 73.849
421.937354 73.849
422.187354 73.849
422.437354 73.850
422.687354 73.850
422.937354 73.850
423.187354 73.850
423.437354 73.850
423.687354 73.851
423.937354 73.851
424.187354 73.851
424.437354 73.851
424.687354 73.852
424.937354 73.852
425.187354 73.852
425.437354 73.852
425.687354 73.852
425.937354 73.853
426.187354 73.853
426.437354 73.853
426.687354 73.853
426.937354 73.854
427.187354 73.854
427.437354 73.854
427.687354 73.854
427.937354 73.855
428.187354 73.855
428.437354 73.855
428.687354 73.855
428.937354 73.856
429.187354 73.856
429.437354 73.856
429.687354 73.857
429.937354 73.857
430.187353 73.857
430.437353 73.857
430.687353 73.858
430.937353 73.858
431.187353 73.858
431.437353 73.858
431.687353 73.859
431.937353 73.859
432.187353 73.859
432.437353 73.860
432.687353 73.860
432.937353 73.860
433.187353 73.860
433.437353 73.861
433.687353 73.861
433.937353 73.861
434.187353 73.862
434.437353 73.862
434.687353 73.862
434.937353 73.863
435.187353 73.863
435.437353 73.863
435.687353 73.864
435.937353 73.864
436.187353 73.864
436.437353 73.865
436.687353 73.865
436.937353 73.865
437.187353 73.866
437.437353 73.866
437.687353 73.866
437.937353 73.866
438.187353 73.867
438.437353 73.867
438.687353 73.868
438.937353 73.868
439.187353 73.868
439.437353 73.869
439.687353 73.869
439.937353 73.869
440.187353 73.870
440.437353 73.870
440.687353 73.870
440.937353 73.871
441.187353 73.871
441.437353 73.871
441.687353 73.872
441.937353 73.872
442.187353 73.872
442.437353 73.873
442.687353 73.873
442.937353 73.874
443.187353 73.874
443.437353 73.874
443.687353 73.875
443.937353 73.875
444.187353 73.875
444.437353 73.876
444.687353 73.876
444.937353 73.877
445.187353 73.877
445.437353 73.877
445.687353 73.878
445.937353 73.878
446.187353 73.878
446.437353 73.879
446.687353 73.879
446.937352 73.880
447.187352 73.880
447.437352 73.880
447.687352 73.881
447.937352 73.881
448.187352 73.882
448.437352 73.882
448.687352 73.882
448.937352 73.883
449.187352 73.883
449.437352 73.884
449.687352 73.884
449.937352 73.884
450.187352 73.885
450.437352 73.885
450.687352 73.886
450.937352 73.886
451.187352 73.886
451.437352 73.887
451.687352 73.887
451.937352 73.888
452.187352 73.888
452.437352 73.889
452.687352 73.889
452.937352 73.889
453.187352 73.890
453.437352 73.890
453.687352 73.891
453.937352 73.891
454.187352 73.892
454.437352 73.892
454.687352 73.892
454.937352 73.893
455.187352 73.893
455.437352 73.894
455.687352 73.894
455.937352 73.895
456.187352 73.895
456.437352 73.895
456.687352 73.896
456.937352 73.896
457.187352 73.897
457.437352 73.897
457.687352 73.898
457.937352 73.898
458.187352 73.899
458.437352 73.899
458.687352 73.899
458.937352 73.900
459.187352 73.900
459.437352 73.901
459.687352 73.901
459.937352 73.902
460.187352 73.902
460.437352 73.903
460.687352 73.903
460.937352 73.904
461.187352 73.904
461.437352 73.904
461.687352 73.905
461.937352 73.905
462.187352 73.906
462.437352 73.906
462.687352 73.907
462.937352 73.907
463.187352 73.908
463.437352 73.908
463.687351 73.909
463.937351 73.909
464.187351 73.910
464.437351 73.910
464.687351 73.911
464.937351 73.911
465.187351 73.911
465.437351 73.912
465.687351 73.912
465.937351 73.913
466.187351 73.913
466.437351 73.914
466.687351 73.914
466.937351 73.915
467.187351 73.915
467.437351 73.916
467.687351 73.916
467.937351 73.917
468.187351 73.917
468.437351 73.918
468.687351 73.918
468.937351 73.919
469.187351 73.919
469.437351 73.920
469.687351 73.920
469.937351 73.920
470.187351 73.921
470.437351 73.921
470.687351 73.922
470.937351 73.922
471.187351 73.923
471.437351 73.923
471.687351 73.924
471.937351 73.924
472.187351 73.925
472.437351 73.925
472.687351 73.926
472.937351 73.926
473.187351 73.927
473.437351 73.927
473.687351 73.928
473.937351 73.928
474.187351 73.929
474.437351 73.929
474.687351 73.930
474.937351 73.930
475.187351 73.931
475.437351 73.931
475.687351 73.932
475.937351 73.932
476.187351 73.933
476.437351 73.933
476.687351 73.934
476.937351 73.934
477.187351 73.935
477.437351 73.935
477.687351 73.936
477.937351 73.936
478.187351 73.936
478.437351 73.937
478.687351 73.937
478.937351 73.938
479.187351 73.938
479.437351 73.939
479.687351 73.939
479.937351 73.940
480.187351 73.940
480.437350 73.941
480.687350 73.941
480.937350 73.942
481.187350 73.942
481.437350 73.943
481.687350 73.943
481.937350 73.944
482.187350 73.944
482.437350 73.945
482.687350 73.945
482.937350 73.946
483.187350 73.946
483.437350 73.947
483.687350 73.947
483.937350 73.948
484.187350 73.948
484.437350 73.949
484.687350 73.949
484.937350 73.950
485.187350 73.950
485.437350 73.951
485.687350 73.951
485.937350 73.952
486.187350 73.952
486.437350 73.953
486.687350 73.953
486.937350 73.954
487.187350 73.954
487.437350 73.955
487.687350 73.955
487.937350 73.956
488.187350 73.956
488.437350 73.956
488.687350 73.957
488.937350 73.957
489.187350 73.958
489.437350 73.958
489.687350 73.959
489.937350 73.959
490.187350 73.960
490.437350 73.960
490.687350 73.961
490.937350 73.961
491.187350 73.962
491.437350 73.962
491.687350 73.963
491.937350 73.963
492.187350 73.964
492.437350 73.964
492.687350 73.965
492.937350 73.965
493.187350 73.966
493.437350 73.966
493.687350 73.967
493.937350 73.967
494.187350 73.968
494.437350 73.968
494.687350 73.969
494.937350 73.969
495.187350 73.969
495.437350 73.970
495.687350 73.970
495.937350 73.971
496.187350 73.971
496.437350 73.972
496.687350 73.972
496.937350 73.973
497.187349 73.973
497.437349 73.974
497.687349 73.974
497.937349 73.975
498.187349 73.975
498.437349 73.976
498.687349 73.976
498.937349 73.977
499.187349 73.977
499.437349 73.977
499.687349 73.978
499.937349 73.978
500.187349 73.979
500.437349 73.979
500.687349 73.980
500.937349 73.980
501.187349 73.981
501.437349 73.981
501.687349 73.982
501.937349 73.982
502.187349 73.983
502.437349 73.983
502.687349 73.984
502.937349 73.984
503.187349 73.984
503.437349 73.985
503.687349 73.985
503.937349 73.986
504.187349 73.986
504.437349 73.987
504.687349 73.987
504.937349 73.988
505.187349 73.988
505.437349 73.989
505.687349 73.989
505.937349 73.989
506.187349 73.990
506.437349 73.990
506.687349 73.991
506.937349 73.991
507.187349 73.992
507.437349 73.992
507.687349 73.993
507.937349 73.993
508.187349 73.993
508.437349 73.994
508.687349 73.994
508.937349 73.995
509.187349 73.995
509.437349 73.996
509.687349 73.996
509.937349 73.997
510.187349 73.997
510.437349 73.997
510.687349 73.998
510.937349 73.998
511.187349 73.999
511.437349 73.999
511.687349 74.000
511.937349 74.000
512.187349 74.000
512.437349 74.001
512.687349 74.001
512.937349 74.002
513.187349 74.002
513.437349 74.003
513.687349 74.003
513.937348 74.003
514.187348 74.004
514.437348 74.004
514.687348 74.005
514.937348 74.005
515.187348 74.006
515.437348 74.006
515.687348 74.006
515.937348 74.007
516.187348 74.007
516.437348 74.008
516.687348 74.008
516.937348 74.009
517.187348 74.009
517.437348 74.009
517.687348 74.010
517.937348 74.010
518.187348 74.011
518.437348 74.011
518.687348 74.011
518.937348 74.012
519.187348 74.012
519.437348 74.013
519.687348 74.013
519.937348 74.013
520.187348 74.014
520.437348 74.014
520.687348 74.015
520.937348 74.015
521.187348 74.015
521.437348 74.016
521.687348 74.016
521.937348 74.017
522.187348 74.017
522.437348 74.017
522.687348 74.018
522.937348 74.018
523.187348 74.019
523.437348 74.019
523.687348 74.019
523.937348 74.020
524.187348 74.020
524.437348 74.021
524.687348 74.021
524.937348 74.021
525.187348 74.022
525.437348 74.022
525.687348 74.023
525.937348 74.023
526.187348 74.023
526.437348 74.024
526.687348 74.024
526.937348 74.024
527.187348 74.025
527.437348 74.025
527.687348 74.026
527.937348 74.026
528.187348 74.026
528.437348 74.027
528.687348 74.027
528.937348 74.028
529.187348 74.028
529.437348 74.028
529.687348 74.029
529.937348 74.029
530.187348 74.029
530.437348 74.030
530.687348 74.030
530.937347 74.030
531.187347 74.031
531.437347 74.031
531.687347 74.032
531.937347 74.032
532.187347 74.032
532.437347 74.033
532.687347 74.033
532.937347 74.033
533.187347 74.034
533.437347 74.034
533.687347 74.034
533.937347 74.035
534.187347 74.035
534.437347 74.035
534.687347 74.036
534.937347 74.036
535.187347 74.037
535.437347 74.037
535.687347 74.037
535.937347 74.038
536.187347 74.038
536.437347 74.038
536.687347 74.039
536.937347 74.039
537.187347 74.039
537.437347 74.040
537.687347 74.040
537.937347 74.040
538.187347 74.041
538.437347 74.041
538.687347 74.041
538.937347 74.042
539.187347 74.042
539.437347 74.042
539.687347 74.043
539.937347 74.043
540.187347 74.043
540.437347 74.044
540.687347 74.044
540.937347 74.044
541.187347 74.045
541.437347 74.045
541.687347 74.045
541.937347 74.046
542.187347 74.046
542.437347 74.046
542.687347 74.047
542.937347 74.047
543.187347 74.047
543.437347 74.047
543.687347 74.048
543.937347 74.048
544.187347 74.048
544.437347 74.049
544.687347 74.049
544.937347 74.049
545.187347 74.050
545.437347 74.050
545.687347 74.050
545.937347 74.051
546.187347 74.051
546.437347 74.051
546.687347 74.051
546.937347 74.052
547.187347 74.052
547.437347 74.052
547.687346 74.053
547.937346 74.053
548.187346 74.053
548.437346 74.054
548.687346 74.054
548.937346 74.054
549.187346 74.054
549.437346 74.055
549.687346 74.055
549.937346 74.055
550.187346 74.056
550.437346 74.056
550.687346 74.056
550.937346 74.056
551.187346 74.057
551.437346 74.057
551.687346 74.057
551.937346 74.058
552.187346 74.058
552.437346 74.058
552.687346 74.058
552.937346 74.059
553.187346 74.059
553.437346 74.059
553.687346 74.059
553.937346 74.060
554.187346 74.060
554.437346 74.060
554.687346 74.061
554.937346 74.061
555.187346 74.061
555.437346 74.061
555.687346 74.062
555.937346 74.062
556.187346 74.062
556.437346 74.062
556.687346 74.063
556.937346 74.063
557.187346 74.063
557.437346 74.063
557.687346 74.064
557.937346 74.064
558.187346 74.064
558.437346 74.064
558.687346 74.065
558.937346 74.065
559.187346 74.065
559.437346 74.065
559.687346 74.066
559.937346 74.066
560.187346 74.066
560.437346 74.066
560.687346 74.067
560.937346 74.067
561.187346 74.067
561.437346 74.067
561.687346 74.068
561.937346 74.068
562.187346 74.068
562.437346 74.068
562.687346 74.069
562.937346 74.069
563.187346 74.069
563.437346 74.069
563.687346 74.070
563.937346 74.070
564.187346 74.070
564.437345 74.070
564.687345 74.070
564.937345 74.071
565.187345 74.071
565.437345 74.071
565.687345 74.071
565.937345 74.072
566.187345 74.072
566.437345 74.072
566.687345 74.072
566.937345 74.072
567.187345 74.073
567.437345 74.073
567.687345 74.073
567.937345 74.073
568.187345 74.074
568.437345 74.074
568.687345 74.074
568.937345 74.074
569.187345 74.074
569.437345 74.075
569.687345 74.075
569.937345 74.075
570.187345 74.075
570.437345 74.075
570.687345 74.076
570.937345 74.076
571.187345 74.076
571.437345 74.076
571.687345 74.076
571.937345 74.077
572.187345 74.077
572.437345 74.077
572.687345 74.077
572.937345 74.077
573.187345 74.078
573.437345 74.078
573.687345 74.078
573.937345 74.078
574.187345 74.078
574.437345 74.079
574.687345 74.079
574.937345 74.079
575.187345 74.079
575.437345 74.079
575.687345 74.080
575.937345 74.080
576.187345 74.080
576.437345 74.080
576.687345 74.080
576.937345 74.081
577.187345 74.081
577.437345 74.081
577.687345 74.081
577.937345 74.081
578.187345 74.081
578.437345 74.082
578.687345 74.082
578.937345 74.082
579.187345 74.082
579.437345 74.082
579.687345 74.082
579.937345 74.083
580.187345 74.083
580.437345 74.083
580.687345 74.083
580.937345 74.083
581.187344 74.083
581.437344 74.084
581.687344 74.084
581.937344 74.084
582.187344 74.084
582.437344 74.084
582.687344 74.084
582.937344 74.085
583.187344 74.085
583.437344 74.085
583.687344 74.085
583.937344 74.085
584.187344 74.085
584.437344 74.086
584.687344 74.086
584.937344 74.086
585.187344 74.086
585.437344 74.086
585.687344 74.086
585.937344 74.086
586.187344 74.087
586.437344 74.087
586.687344 74.087
586.937344 74.087
587.187344 74.087
587.437344 74.087
587.687344 74.088
587.937344 74.088
588.187344 74.088
588.437344 74.088
588.687344 74.088
588.937344 74.088
589.187344 74.088
589.437344 74.089
589.687344 74.089
589.937344 74.089
590.187344 74.089
590.437344 74.089
590.687344 74.089
590.937344 74.089
591.187344 74.089
591.437344 74.090
591.687344 74.090
591.937344 74.090
592.187344 74.090
592.437344 74.090
592.687344 74.090
592.937344 74.090
593.187344 74.091
593.437344 74.091
593.687344 74.091
593.937344 74.091
594.187344 74.091
594.437344 74.091
594.687344 74.091
594.937344 74.091
595.187344 74.092
595.437344 74.092
595.687344 74.092
595.937344 74.092
596.187344 74.092
596.437344 74.092
596.687344 74.092
596.937344 74.092
597.187344 74.092
597.437344 74.093
597.687344 74.093
597.937343 74.093
598.187343 74.093
598.437343 74.093
598.687343 74.093
598.937343 74.093
599.187343 74.093
599.437343 74.094
599.687343 74.094
599.937343 74.094
600.187343 74.094
600.437343 74.094
600.687343 74.094
600.937343 74.094
601.187343 74.094
601.437343 74.094
601.687343 74.094
601.937343 74.095
602.187343 74.095
602.437343 74.095
602.687343 74.095
602.937343 74.095
603.187343 74.095
603.437343 74.095
603.687343 74.095
603.937343 74.095
604.187343 74.095
604.437343 74.096
604.687343 74.096
604.937343 74.096
605.187343 74.096
605.437343 74.096
605.687343 74.096
605.937343 74.096
606.187343 74.096
606.437343 74.096
606.687343 74.096
606.937343 74.097
607.187343 74.097
607.437343 74.097
607.687343 74.097
607.937343 74.097
608.187343 74.097
608.437343 74.097
608.687343 74.097
608.937343 74.097
609.187343 74.097
609.437343 74.097
609.687343 74.098
609.937343 74.098
610.187343 74.098
610.437343 74.098
610.687343 74.098
610.937343 74.098
611.187343 74.098
611.437343 74.098
611.687343 74.098
611.937343 74.098
612.187343 74.098
612.437343 74.098
612.687343 74.099
612.937343 74.099
613.187343 74.099
613.437343 74.099
613.687343 74.099
613.937343 74.099
614.187343 74.099
614.437343 74.099
614.687342 74.099
614.937342 74.099
615.187342 74.099
615.437342 74.099
615.687342 74.099
615.937342 74.100
616.187342 74.100
616.437342 74.100
616.687342 74.100
616.937342 74.100
617.187342 74.100
617.437342 74.100
617.687342 74.100
617.937342 74.100
618.187342 74.100
618.437342 74.100
618.687342 74.100
618.937342 74.100
619.187342 74.100
619.437342 74.101
619.687342 74.101
619.937342 74.101
620.187342 74.101
620.437342 74.101
620.687342 74.101
620.937342 74.101
621.187342 74.101
621.437342 74.101
621.687342 74.101
621.937342 74.101
622.187342 74.101
622.437342 74.101
622.687342 74.101
622.937342 74.101
623.187342 74.102
623.437342 74.102
623.687342 74.102
623.937342 74.102
624.187342 74.102
624.437342 74.102
624.687342 74.102
624.937342 74.102
625.187342 74.102
625.437342 74.102
625.687342 74.102
625.937342 74.102
626.187342 74.102
626.437342 74.102
626.687342 74.102
626.937342 74.102
627.187342 74.103
627.437342 74.103
627.687342 74.103
627.937342 74.103
628.187342 74.103
628.437342 74.103
628.687342 74.103
628.937342 74.103
629.187342 74.103
629.437342 74.103
629.687342 74.103
629.937342 74.103
630.187342 74.103
630.437342 74.103
630.687342 74.103
630.937342 74.103
631.187342 74.103
631.437341 74.104
631.687341 74.104
631.937341 74.104
632.187341 74.104
632.437341 74.104
632.687341 74.104
632.937341 74.104
633.187341 74.104
633.437341 74.104
633.687341 74.104
633.937341 74.104
634.187341 74.104
634.437341 74.104
634.687341 74.104
634.937341 74.104
635.187341 74.104
635.437341 74.104
635.687341 74.104
635.937341 74.105
636.187341 74.105
636.437341 74.105
636.687341 74.105
636.937341 74.105
637.187341 74.105
637.437341 74.105
637.687341 74.105
637.937341 74.105
638.187341 74.105
638.437341 74.105
638.687341 74.105
638.937341 74.105
639.187341 74.105
639.437341 74.105
639.687341 74.105
639.937341 74.105
640.187341 74.105
640.437341 74.106
640.687341 74.106
640.937341 74.106
641.187341 74.106
641.437341 74.106
641.687341 74.106
641.937341 74.106
642.187341 74.106
642.437341 74.106
642.687341 74.106
